Ticker,No. of Trades,Return,Avg_Return,BuyHold_Return
OBEROIRLTY,39,0.9663458549815717,0.9991226035756127,1.1136492231398931
ONGC,20,0.9993568287852513,0.9999678316105095,0.9286300996809032
OIL,19,0.9837719525482927,0.9991392567400964,0.9589699443843247
OFSS,26,1.0253752970779437,1.0009642603336972,1.000485708790474
ORIENTCEM,45,1.0190371678305374,1.0004191595647092,1.0789816959198075
PCJEWELLER,71,1.1346358692542156,1.001780622575748,1.0905824727991866
ORIENTELEC,38,1.022647195033451,1.000589504073403,1.171869032398536
PIIND,32,1.0316486489243193,1.0009741664616556,1.0830844798948513
PNBHOUSING,35,1.0091309844337097,1.0002597351263283,1.0146892249152162
PERSISTENT,35,0.9912308183439442,0.9997483785991926,0.8786418666066425
PNCINFRA,37,1.021677535820709,1.0005797874527111,1.096732483283703
PFIZER,14,1.0118062629724658,1.0008387167254624,1.0100491143218016
PETRONET,22,0.9883051092233454,0.9994654241227895,1.0540235688558919
PTC,12,1.0040623850640875,1.0003379033979258,0.9884708064570502
PHILIPCARB,41,0.999873192540563,0.9999969069438034,1.0678728688451231
PVR,22,1.0074452808537557,1.000337225100153,0.8948179440248661
PHOENIXLTD,30,0.9828236123289719,0.9994226462976622,0.9873150367338622
PFC,20,1.0187687363231175,1.0009301711854686,0.9659319227379416
PAGEIND,26,1.0209338223144537,1.0007971529631965,0.9521613627464759
PIDILITIND,26,0.9810270114320033,0.9992635295888408,1.1109361764918915
PARAGMILK,51,0.949439181283293,0.9989831878101839,0.9957670930836106
POWERGRID,20,0.9986406845345758,0.9999319903041259,1.0428396019944945
PEL,16,0.9770619971365941,0.9985507279409493,0.971489738562653
PRAJIND,27,1.0002426525631676,1.0000089860821448,1.0494862896935957
PRESTIGE,34,1.0016622081886135,1.0000488490827697,0.9925139014121128
POLYCAB,21,1.0028721909325942,1.000136584282654,1.0971889552484642
PRSMJOHNSN,72,1.1670130695095484,1.002147407279034,1.257665825501578
PGHH,24,1.0067953636674363,1.0002822222859673,1.0507412268022347
QUESS,50,0.9977366117733466,0.9999546819556653,1.039103443564353
PGHL,29,1.018995863923562,1.0006490966160952,1.0274442312282188
PNB,14,0.9945541304536585,0.9996100223216628,0.9238830557179328
RBLBANK,35,0.9612173412281318,0.9988705031036418,1.0181003316211148
RECLTD,24,1.0248582818728165,1.0010236211029995,0.9886655951394853
RADICO,35,1.018332515275244,1.0005191776010547,1.105081687419865
RITES,14,0.9986950053169096,0.9999067295692297,0.9761395401473314
RVNL,25,1.0326694486842898,1.0012867129991938,0.9410315913599074
RAIN,37,1.0076312512161243,1.0002054881507085,1.0082116906452292
RAJESHEXPO,19,1.0104776218067615,1.0005487353397906,0.9974824853630624
RALLIS,25,0.9720708561179199,0.998867578476213,0.864892129388171
RCF,18,1.0266655332866514,1.0014630806138036,0.9791928511560379
SHK,61,1.0800078978355878,1.001262572668394,1.0365959738183619
RAYMOND,21,1.1004243564042506,1.004567345526968,1.036142995783223
SBILIFE,22,0.9949150342775683,0.9997683023844226,0.9419624287552528
REDINGTON,58,1.0775013599561236,1.0012878079122582,1.1140037759988934
SJVN,35,1.0477639158089478,1.0013339829460999,1.0022776330427838
RELAXO,27,1.0237425501478015,1.0008694547618737,0.997349763281821
SKFINDIA,29,1.0393150966077924,1.0013306063774294,1.0284998982081297
RELCAPITAL,74,1.2729537016454815,1.0032666746582728,1.1383495353648942
RELIANCE,15,0.9918219069396035,0.9994527020149209,0.9072619023802532
SRF,25,0.9898329722853848,0.9995913209340207,1.0817982618791262
SADBHAV,38,1.018088083320905,1.0004718597181756,0.9776672953356265
RELINFRA,60,1.0999103489505024,1.001588404772734,0.9083059833201025
RPOWER,246,21.647910410290113,1.012578076692989,1.2631273074672205
SANOFI,30,0.9924061716900173,0.9997459386713881,0.9471176774794439
SIS,45,1.0039850811275417,1.000088385277402,0.9411511696854352
REPCOHOME,44,0.9773946790933198,0.999480481857657,1.184873454108737
SHRIRAMCIT,70,1.0193712891266993,1.0002741240514876,0.8568635826539112
SRTRANSFIN,26,1.0060362808807584,1.0002314935413044,1.1481347852362762
SHILPAMED,33,1.0002380879236212,1.0000072139528444,0.7598973565529739
SOBHA,58,1.0346193231914191,1.0005869576298598,1.1855794322635096
SIEMENS,21,0.9954970814343751,0.9997851141750421,1.0255729469756856
SHOPERSTOP,50,1.033261721974439,1.0006546245553203,1.017295153311509
SPICEJET,22,1.031816824545105,1.0014247028220298,1.0320214035455535
SBIN,18,0.9980165685727818,0.9998897060254862,1.0282733315336754
SHREECEM,25,0.9923394814851876,0.9996924468640925,1.1088778358033593
STARCEMENT,31,1.0115447239750188,1.0003703457270192,0.978775727008139
SONATSOFTW,26,0.9969930836336798,0.999884181852739,1.013703676238288
RENUKA,95,1.2831925723354571,1.0026281968247885,1.1061336623562872
SAIL,21,0.9942177125889109,0.9997238919553673,0.9615424135070451
