Ticker,No. of Trades,Return,Avg_Return,BuyHold_Return
PCJEWELLER,71,1.1346358692542156,1.001780622575748,1.0905824727991866
RVNL,25,1.0326694486842898,1.0012867129991938,0.9410315913599074
RCF,18,1.0266655332866514,1.0014630806138036,0.9791928511560379
SHK,61,1.0800078978355878,1.001262572668394,1.0365959738183619
RAYMOND,21,1.1004243564042506,1.004567345526968,1.036142995783223
SJVN,35,1.0477639158089478,1.0013339829460999,1.0022776330427838
SKFINDIA,29,1.0393150966077924,1.0013306063774294,1.0284998982081297
RELCAPITAL,74,1.2729537016454815,1.0032666746582728,1.1383495353648942
RELINFRA,60,1.0999103489505024,1.001588404772734,0.9083059833201025
RPOWER,246,21.647910410290113,1.012578076692989,1.2631273074672205
RENUKA,95,1.2831925723354571,1.0026281968247885,1.1061336623562872
SOUTHBANK,74,1.5482083523751358,1.0059242137584243,0.9558867980272744
SUNDRMFAST,47,1.0704805297684388,1.0014501491935444,1.0431375459159358
SUZLON,219,20.030679591253406,1.0137802258733222,1.2881017399916663
TVTODAY,46,1.0748504777130654,1.0015703961610238,1.0403612915282057
TORNTPOWER,17,1.021304661499863,1.0012408215282418,0.9536938567485482
TRIDENT,28,1.0894585573498483,1.003064716543872,1.0875817597668989
UCOBANK,74,1.163453578268274,1.0020479428873392,0.9435540854927432
VIPIND,15,1.0222566835861866,1.0014685852069238,0.9186126585044463
IDEA,107,1.4964378996434553,1.0037742780844452,0.8652980295638719
3MINDIA,26,1.0417889820250648,1.0015758330285804,1.0212395456504282
AJANTPHARM,31,1.0544051792566649,1.0017103899800928,1.0236952969075968
AMBER,48,1.0861711694435416,1.001723542421474,1.0574778141070755
ASHOKA,32,1.0462655202933053,1.0014143485276292,0.9360618613660713
BAJAJHLDNG,34,1.0458631550891124,1.0013197680757306,0.9183275989739256
BANKINDIA,17,1.0310092479015778,1.0017979776523398,0.9451943175370356
MAHABANK,102,1.276857195201257,1.0023989684452241,0.9778783749062914
CENTURYPLY,43,1.0599189565628566,1.001354228911381,1.0564383346998358
DELTACORP,25,1.03590042438909,1.0014118366548332,1.0259999545671115
DISHTV,88,1.2262294331953918,1.0023202325791438,0.8088413003610387
DRREDDY,19,1.0246050658025538,1.0012801469361299,0.9676058958895365
ERIS,21,1.0264455477942092,1.0012437208560834,0.9413104021753077
FCONSUMER,49,1.2478329044396292,1.004528762156539,0.8238801691506734
FSL,25,1.034107231903764,1.001342439330555,0.9658970647163383
FRETAIL,34,1.0502930082983586,1.0014442531293737,0.7566496218705411
GODFRYPHLP,24,1.0323073250422707,1.0013257287654143,0.9747610241695824
GESHIP,41,1.0562474088993916,1.001335584919059,0.9468672980032449
GUJALKALI,29,1.0426788999957037,1.0014421860784022,0.943498273247281
GSPL,38,1.0483704083313858,1.001243851008015,0.9944422579867443
IFCI,236,3.5843728135187995,1.0054239085860013,0.9430951768443344
IOB,122,1.4440846202552087,1.0030166363276118,0.989305875447794
INOXLEISUR,24,1.0379917924844402,1.0015548691267957,0.9559417766449592
JISLJALEQS,69,1.1371319960370716,1.0018641890603652,0.9393999919481038
J_KBANK,93,1.171428704306867,1.0017027826999525,0.9732469090465956
JUBLFOOD,14,1.0199404032836021,1.0014112947573002,0.9331508525620202
KAJARIACER,31,1.051676435987192,1.0016266601803592,1.02964067965164
LAKSHVILAS,48,1.074014380073828,1.0014886775082268,0.7888234896249049
MAHINDCIE,63,1.0841051782101943,1.0012826461128816,0.9382820812504835
MINDTREE,39,1.0766294312855655,1.0018950051551676,0.9801357191404939
MPHASIS,46,1.0576134348469775,1.0012184567851692,1.011286858476834
NCC,39,1.0533142101680892,1.0013327227703868,0.9505699706962201
MCX,24,1.0309927633599898,1.001272566775174,0.9315072670007696
NBCC,15,1.0240609963025922,1.0015863296615126,0.9622680053920784
NHPC,18,1.025167190168895,1.001381826713319,0.9852594464974731
