Ticker,No. of Trades,Return,Avg_Return,BuyHold_Return
QUESS,252,0.9809321876698638,0.9999236063009851,1.039103443564353
PGHL,279,1.0210508019182996,1.0000746705115948,1.0274442312282188
PNB,277,0.9293674825784997,0.9997355907367136,0.9238830557179328
RBLBANK,269,1.0210842167581167,1.0000775681397127,1.0181003316211148
RECLTD,258,0.9694571005744592,0.9998797783345714,0.9886655951394853
RADICO,257,0.9691675492999705,0.9998781483873739,1.105081687419865
RITES,248,0.9949234309466704,0.9999794780387756,0.9761395401473314
RVNL,247,1.0797707253735929,1.000310771871796,0.9410315913599074
RAIN,259,1.0691688613765606,1.0002582633889079,1.0082116906452292
RAJESHEXPO,255,1.047996115283192,1.0001838595632397,0.9974824853630624
RALLIS,260,1.0305669826358153,1.000115811010838,0.864892129388171
RCF,263,0.9678437562463148,0.9998757316247306,0.9791928511560379
SHK,264,1.054184235636443,1.0001998958532679,1.0365959738183619
RAYMOND,278,1.0138812755328246,1.0000495904851092,1.036142995783223
SBILIFE,273,1.028010630891682,1.0001011974582632,0.9419624287552528
REDINGTON,258,1.0840908081786587,1.0003130011874097,1.1140037759988934
SJVN,255,1.0132812469245605,1.0000517418262784,1.0022776330427838
RELAXO,250,0.9467175039054788,0.9997810058362103,0.997349763281821
SKFINDIA,254,1.0364065748881648,1.0001407953975663,1.0284998982081297
RELCAPITAL,272,0.9836494311139736,0.9999393925918431,1.1383495353648942
RELIANCE,276,0.9555109072297618,0.9998351255492266,0.9072619023802532
SRF,277,0.9727055914220526,0.9999000995002385,1.0817982618791262
SADBHAV,268,0.8832866970133146,0.9995370271829982,0.9776672953356265
RELINFRA,266,0.8817078365855686,0.9995268242803713,0.9083059833201025
RPOWER,222,0.7510103692841555,0.9987110304447577,1.2631273074672205
SANOFI,264,0.9738518176659179,0.9998996409270899,0.9471176774794439
SIS,268,0.9572714545854559,0.9998370719453135,0.9411511696854352
REPCOHOME,273,0.9210184941432269,0.9996986711873102,1.184873454108737
SHRIRAMCIT,274,1.0009207635854347,1.0000033589105415,0.8568635826539112
SRTRANSFIN,260,1.0638884668180373,1.0002382228359614,1.1481347852362762
SHILPAMED,285,0.9720097114090956,0.9999003927386415,0.7598973565529739
SOBHA,250,1.0307866957487835,1.0001212965277837,1.1855794322635096
SIEMENS,267,0.9249625602975193,0.9997079002812566,1.0255729469756856
SHOPERSTOP,265,1.0186420576948167,1.0000697021435052,1.017295153311509
SPICEJET,262,1.0415513149402849,1.0001553985262723,1.0320214035455535
SBIN,267,0.967755890615923,0.9998772532170597,1.0282733315336754
SHREECEM,252,1.0718434706896627,1.0002753555059072,1.1088778358033593
STARCEMENT,258,0.977670676430518,0.9999124751587384,0.978775727008139
SONATSOFTW,262,0.9814062008980717,0.9999283657836943,1.013703676238288
RENUKA,247,1.0489055506834961,1.0001933275431774,1.1061336623562872
SAIL,271,0.9444445848595154,0.9997891061336179,0.9615424135070451
SWSOLAR,281,0.9876271857669323,0.9999556949502274,0.9267066650800402
SUNPHARMA,272,1.004927994298773,1.0000180732937625,0.8980472812057257
SPARC,280,0.9723584077432825,0.9998998949742691,0.9563997699282507
SOUTHBANK,223,1.2052416616527144,1.0008374809665104,0.9558867980272744
STRTECH,261,0.927669423670845,0.9997123791709891,1.0278409177172674
SUNTV,263,0.8872967305304693,0.9995454424304908,0.8955818467143843
STAR,256,0.9159074791854975,0.9996569341548253,0.9252499133340572
SUNDARMFIN,276,1.118449164066392,1.0004056730268887,1.1238935507144638
SUDARSCHEM,271,0.9236618567349856,0.999707019937253,0.9612442494370772
SUNDRMFAST,270,1.0536566859579763,1.0001935990051347,1.0431375459159358
SUPRAJIT,244,0.9387337402217499,0.9997409212850362,0.9728720700490378
SUPREMEIND,273,0.9513091247892594,0.9998171734294661,1.0275738589526584
SUNTECK,288,1.0447951329722056,1.0001521672054035,0.9756852427620004
SYMPHONY,259,0.9512895481904636,0.9998072124249088,0.9352371497102039
SUZLON,223,0.627163545533074,0.9979100438034982,1.2881017399916663
SYNGENE,270,0.9534184954524574,0.9998233439872449,0.9499652925407075
TCIEXP,266,1.0223770481469743,1.0000832002857398,0.9964583200594751
TTKPRESTIG,264,0.994475953233417,0.9999790177931005,0.9378131176308209
TVTODAY,283,1.0415698830029094,1.0001439293599688,1.0403612915282057
TV18BRDCST,266,0.9770891227853902,0.9999128706747981,1.0086496183546705
TCS,258,0.9745624389225865,0.9999001340981379,1.0564517627292715
TVSMOTOR,260,0.9563512706466302,0.9998283609028116,0.892848757163937
TATACONSUM,257,1.0062570869159222,1.0000242710829568,0.9719479790724418
TAKE,261,0.9643952504028351,0.9998611052114804,0.8728936626115117
TATAELXSI,270,0.9287514754531823,0.9997262815628866,1.1746876863329982
TATAINVEST,270,0.9574836266294733,0.999839099397004,1.021488152683171
TATASTLBSL,280,1.166787679479205,1.0005510603484116,1.148568384797157
TATAMOTORS,263,0.9122377165081469,0.9996508036873883,1.0038004412609616
TATASTEEL,274,1.0547226914060397,1.0001944637254319,1.0980285694935146
TATAPOWER,270,0.9653780182122261,0.9998695065682254,0.974768966702895
TATAMTRDVR,256,0.9142288038060674,0.9996497706943562,0.9157108657175443
TECHM,265,1.0237799489521622,1.0000886892531233,1.040091131615161
TEAMLEASE,267,0.9770380845345686,0.999913001362881,1.0252847015496445
NIACL,270,1.0018120686851055,1.0000067053145891,0.9509714407554098
RAMCOCEM,252,1.032175658670054,1.000125677993899,1.0863917977170718
THYROCARE,271,1.4651846030451858,1.001410518730619,1.5050709413230041
TIMETECHNO,265,1.0301191434039294,1.0001119853972913,0.9986596767446526
THERMAX,243,0.9566960700431287,0.9998178374819516,1.0468786379319235
TIMKEN,267,0.942736112412782,0.9997791671815943,0.9709037487112603
TORNTPHARM,263,0.9980184328739496,0.9999924580777649,0.9159758436144062
TITAN,249,1.0311416688359603,1.0001231666395978,1.0138425614036184
TORNTPOWER,259,0.9620239824648932,0.9998505289370477,0.9536938567485482
TRIDENT,275,0.9386367198719862,0.9997697474051922,1.0875817597668989
TRENT,268,0.973930268368319,0.9999014392941662,1.007446679984625
UCOBANK,256,1.0558576955764674,1.000212340581018,0.9435540854927432
TIINDIA,260,1.004880047116377,1.0000187239379232,1.071078982738715
UFLEX,271,1.0603944430564471,1.0002164107012295,1.0615588292739413
UPL,275,1.0022913400596751,1.000008322648972,0.8976627030383366
UJJIVAN,268,1.0575249148276988,1.000208720255839,1.0082969077881119
ULTRACEMCO,263,1.1514615121879657,1.000536387209727,1.1472506100809317
UNIONBANK,281,0.932586590528644,0.9997516562043504,0.9613074413097709
VAIBHAVGBL,260,0.9735799248448623,0.9998970231600496,0.9794097393401209
MCDOWELL-N,261,0.9548462601301653,0.9998229852642921,0.9828594844533685
UBL,265,0.9811642841815907,0.9999282464710062,0.9537886187393178
VGUARD,268,0.991288054660658,0.9999673508457125,1.0159573435978861
VAKRANGEE,266,0.9050650626671175,0.9996250761458194,1.0249083761822175
VMART,276,0.9811396667371177,0.9999310152138013,0.9365917279444479
VTL,277,0.9677908992300649,0.9998818148247364,0.9515313514556025
VIPIND,283,0.9680054564435459,0.9998851035802526,0.9186126585044463
VBL,262,0.9118682115808251,0.9996479253356021,0.9216788117238138
VARROC,245,1.0861715737564517,1.0003374413936752,0.9480339785648381
VRLLOG,271,1.0215428409709624,1.0000786528113195,0.9276286465793764
VEDL,277,0.8369006917834672,0.9993574272483117,0.6844443798036477
VSTIND,271,0.9046329408600696,0.9996302307144863,0.989391741662045
IDEA,235,1.0178380152800712,1.0000752402130295,0.8652980295638719
VENKEYS,258,1.0513625592817257,1.0001941544983464,1.0230679563494909
WABAG,274,1.0135310641246082,1.0000490535271183,0.9605886935652013
VOLTAS,267,0.9862048326413931,0.9999479743685896,1.0340215107408375
VINATIORGA,278,1.031726922985551,1.0001123589108327,0.8884946315476293
WHIRLPOOL,275,1.01133124734363,1.0000409736744624,0.9537661563428882
ZEEL,253,0.8923135508830025,0.9995497547752983,0.8567465914960061
ZENSARTECH,268,0.9431730984332214,0.999781719902094,0.9744685120291754
WIPRO,267,1.0664419578686655,1.0002409572444353,1.082539417784851
WELCORP,250,1.0186529175047636,1.0000739270737962,1.0587628035487164
ZYDUSWELL,281,0.9327281865836619,0.9997521963550577,1.0017423997467303
WOCKPHARMA,286,0.9882911114128791,0.9999588191086024,1.0200119928904747
WELSPUNIND,253,1.0730906181858582,1.0002788646193508,1.127678303582446
ECLERX,271,0.9482791073069688,0.9998040546128357,0.9471552439368608
WESTLIFE,276,0.9827371911916216,0.9999369094236139,0.9517935216995073
3MINDIA,274,1.0538871360521767,1.0001915707664641,1.0212395456504282
AIAENG,275,1.0841523529267492,1.0002938556766576,1.000782513368089
APLAPOLLO,263,1.042055308155176,1.0001566473278594,1.0975309720736253
AUBANK,276,1.1654015921783973,1.0005547398327586,1.1761856842204401
AARTIIND,259,1.0119500795119045,1.0000458668476162,1.0021227363652545
AAVAS,269,0.9723678311725124,0.999895837696738,1.0830450687153976
ADANIGREEN,230,0.991477366977517,0.9999627869605299,1.142191300569658
ABBOTINDIA,262,0.9822339420860928,0.9999315833757539,0.9353326343953086
ADANIPORTS,286,0.974863878194658,0.9999109919690058,1.0138689417939446
ADANITRANS,270,1.1201095293880747,1.000420186307701,1.1483088779909585
ADANIGAS,262,0.9607334458337273,0.999847117488686,1.0685073355125227
ABCAPITAL,281,1.0343487100339623,1.0001201921441303,1.0340962895850068
ADANIPOWER,282,1.0091532665914946,1.0000323112643095,0.9531506575009819
ADVENZYMES,258,1.069041192049216,1.0002588015630187,1.0659307260697117
AJANTPHARM,278,1.0661888900961234,1.0002305679625298,1.0236952969075968
ABFRL,262,1.0784040262554826,1.000288141484611,1.1866405502543775
AEGISCHEM,281,1.0244965650575784,1.0000861294594354,0.9113585155079669
ALKEM,260,0.9704515494290095,0.9998846458809986,0.9535258909896519
AFFLE,273,1.022514477833068,1.0000815592528245,0.92182761708279
APLLTD,270,1.0564245130978027,1.0002033173533678,1.0114738715156437
ALLCARGO,269,0.8633145758682518,0.9994537695356572,0.9334179165189317
AMBER,258,1.115907743228669,1.0004251608714916,1.0574778141070755
APOLLOHOSP,270,0.9894944671459641,0.9999608855593577,1.004497691511566
AMARAJABAT,270,1.0119197297205296,1.000043887071385,0.9935387723313526
AMBUJACEM,269,1.1557518695656155,1.0005382529902187,1.1941026079989046
APOLLOTYRE,278,1.1028814483092066,1.0003523147582023,1.1192962160037228
ASHOKLEY,265,0.9863292818752787,0.9999480578665727,1.0694184164125202
ARVINDFASN,269,1.0448312745182151,1.0001630445638874,0.9919880071494319
ASHOKA,289,0.9502479711744853,0.9998234332154972,0.9360618613660713
ASIANPAINT,277,1.0447276244980053,1.0001579771161653,1.1334391028784103
ASTRAL,258,1.0171039252786163,1.0000657358811549,0.9729537822573465
ASTERDM,272,0.994423371898041,0.9999794405218486,0.9829744786287365
AUROPHARMA,261,1.0023693571251693,1.0000090673002053,0.9683752325132732
ASTRAZEN,271,1.0560366398364127,1.000201211684994,1.0150158302180958
ATUL,274,0.9775439243269122,0.999917112731838,0.9953315666271023
AVANTIFEED,287,1.0888657985280066,1.0002966872178694,0.9805031253167432
BASF,267,0.8931239652847338,0.9995767566757617,0.9311088125490005
DMART,253,1.0689213779048463,1.0002634737624394,1.0855681883266517
BEML,267,0.8973095390526593,0.9995942606345078,0.9986227717530751
AXISBANK,270,0.9974963949038781,0.9999907158047425,1.1571253603800618
BSE,261,0.9488826465049807,0.9997989851556855,0.9262331413526352
BALKRISIND,251,0.9100713760282937,0.9996246431837195,0.9093065386453916
BAJAJ-AUTO,270,1.0706373988853,1.0002528251808551,0.9966408328535685
BALMLAWRIE,259,1.035393353615934,1.0001343001615473,0.9975372008780531
BAJAJCON,272,0.9990511367684372,0.9999965098822403,1.0132670272547197
BALRAMCHIN,264,1.0016403667757519,1.0000062084391346,1.0895674827242143
BAJAJELEC,272,0.9362801991327401,0.9997579686720461,0.9951451634247366
BAJFINANCE,282,1.0866523653523543,1.000294730466709,1.0288666997641338
BANDHANBNK,283,1.158955382741096,1.0005214046731457,1.0769711944410494
BAJAJFINSV,269,0.9740518852088064,0.9999022698074176,0.9600450428339533
BANKBARODA,259,0.9383535365001203,0.9997543603040926,1.0389727949325738
BAJAJHLDNG,272,1.032988720751353,1.000119331645755,0.9183275989739256
BANKINDIA,238,1.0002865481090604,1.0000012038119095,0.9451943175370356
MAHABANK,234,0.8584401748535656,0.9993479123309466,0.9778783749062914
BERGEPAINT,262,1.0815888732790957,1.0002994003035965,1.0898178241314584
BHARTIARTL,290,1.0272457956513512,1.0000926982132956,1.0427087114582139
BATAINDIA,262,0.907767544501432,0.999630728726377,0.9555193846560317
BDL,277,0.9183240387388016,0.9996924481439516,0.959301706924391
INFRATEL,254,0.9499859645652691,0.9997980201304506,1.027673897151238
BAYERCROP,278,0.9610225930882753,0.9998569981382922,0.9108396872520798
BEL,271,0.9686750829998526,0.9998825676522399,0.9116341927867633
BIOCON,257,1.0263625120552395,1.0001012541917496,0.8882151687112588
BIRLACORPN,283,0.903433284835154,0.9996412198099492,0.9449678498746023
BHARATFORG,260,0.9724824752444713,0.9998926856664179,1.009314725826057
BLUEDART,263,1.1509015095772372,1.0005345365652651,1.1237313248494432
BLUESTARCO,254,0.9548743047990618,0.9998182229597664,0.9714733454915024
BHEL,266,0.8952283323756549,0.9995840095808292,0.9224500139466972
BSOFT,269,0.9325723983037981,0.9997405225491086,0.8870381879982019
BBTC,268,0.9457327083074173,0.9997918302553558,0.9236005371008623
BPCL,252,0.9597713124620915,0.9998370758169057,0.8992204634922698
BLISSGVS,252,1.0423967614719813,1.000164785956762,1.0735028182919975
BOMDYEING,259,0.9911688036838793,0.9999657518511782,0.9849101985983992
BRIGADE,267,1.0403609235864988,1.0001482045949173,1.082656064918728
CCL,278,0.9333231691961223,0.9997518158326675,0.9185280390370226
BOSCHLTD,276,0.9685168173489856,0.9998841029775911,0.860378184598907
BRITANNIA,261,0.938460864189561,0.9997566804720982,0.9442720074593047
CESC,252,1.0471821144284357,1.000182964577425,0.9150837354920303
CARERATING,260,0.9684197771836718,0.9998765859561745,0.8495819526308628
CANFINHOME,257,0.9810926988030068,0.9999257291018446,1.0946642893309118
CRISIL,270,1.0703596424745874,1.0002518639585585,1.1805173509044913
CANBK,275,1.0050229965269997,1.0000182198873098,0.9755845397636025
CAPLIPOINT,273,0.9069262964391503,0.9996422102015811,0.9034878446386442
CADILAHC,259,0.993277368355355,0.9999739565927268,1.0634380733610689
CASTROLIND,265,1.0050953805469778,1.0000191792142004,1.0428005393339412
CEATLTD,253,0.9435583286468555,0.9997703935789294,1.1347071209108175
CARBORUNIV,256,1.0208500034456625,1.0000806111277123,1.0494259247404647
CENTRALBK,256,0.873004686944066,0.9994696158816211,0.7006627962543736
CDSL,256,1.0015505007063654,1.0000060519711302,0.9504808431155027
CENTURYPLY,256,1.0969033233020775,1.000361358434987,1.0564383346998358
CHALET,281,0.9262854017699514,0.9997275357636722,0.9598491151997333
CHAMBLFERT,272,0.9903615456649024,0.9999643932630503,1.042801992826753
CHENNPETRO,273,0.9781525530425765,0.9999190888544154,1.035084018168589
COALINDIA,254,0.9261720348171689,0.9996980956655499,0.9378760100450724
CHOLAHLDNG,257,1.021937413309721,1.0000844403371933,0.9844171876186288
COCHINSHIP,285,1.015977944660312,1.0000556213394731,1.0329484355630993
CHOLAFIN,261,1.0470007504864718,1.000175991150086,1.0029996884811225
COLPAL,271,0.9911356626260456,0.9999671449702061,1.0586600395903787
CIPLA,272,1.0870622735472415,1.0003069548063925,1.0001968723478312
DCBBANK,257,1.0113358145413405,1.0000438610617048,0.9680083387625645
CONCOR,279,0.9877728083610924,0.9999559057796031,1.0234516643660958
DBCORP,277,0.8907137030135442,0.999582281405472,0.9529686573163666
CUB,273,1.0119150812566409,1.0000433879578703,1.0996201678801274
COROMANDEL,258,0.9002450968713932,0.9995927642496802,0.8848136640903339
DCMSHRIRAM,263,0.9881960018072542,0.9999548518993832,0.9133509185171259
DLF,280,0.921922901864163,0.9997097075735035,0.9941582856621225
CREDITACC,267,0.9894298567774197,0.9999602015260854,0.8961907408691977
CROMPTON,282,0.8902553627137187,0.9995878617855817,1.1247954903120623
DABUR,251,1.02163576655679,1.0000852826620843,1.032899093234858
DEEPAKNTR,246,0.937552667318059,0.9997379110007429,0.9027618696954375
CUMMINSIND,265,0.9555703434679158,0.9998285169748035,0.9876970173177705
DALBHARAT,254,0.9973837021707117,0.9999896861700472,1.0745940082525556
DELTACORP,278,0.8685985375289426,0.999493386492149,1.0259999545671115
CYIENT,279,0.96604412645026,0.999876187714629,1.0233005257524908
DBL,280,1.0251021531499505,1.000088547738813,0.9484317467391795
DHFL,240,1.0337638303745567,1.0001383693475927,1.1789681342850264
DISHTV,262,1.0263768249666296,1.0000993749950595,0.8088413003610387
DIVISLAB,260,1.0360065947492632,1.000136061214738,1.0132252688245524
DCAL,271,1.0986594347024836,1.0003472585860858,0.9917417178323694
DIXON,266,1.1795874134621478,1.0006211128397968,1.005212991032656
EIDPARRY,260,1.0103974781984972,1.0000397846229498,0.9980096603367034
LALPATHLAB,263,1.1728538153391834,1.000606419300927,1.2255909961854485
EIHOTEL,258,0.9505599475017067,0.9998034919861849,0.9141376747847708
DRREDDY,272,0.9911449265315133,0.9999673001205769,0.9676058958895365
EMAMILTD,260,1.0530287762984107,1.0001987526744545,1.0344791403522717
EDELWEISS,266,0.950852749248996,0.9998105590506065,0.9679963704935185
ENDURANCE,259,0.9936429143782175,0.9999753772223104,0.9343533995581462
ENGINERSIN,271,1.028262976693921,1.000102850116101,0.9915328920025431
EICHERMOT,254,0.9473447051113998,0.9997870610405571,0.9697613146069127
EQUITAS,273,0.9801417800518948,0.9999265300094572,0.9343203373154931
ERIS,260,0.9420746778134399,0.9997705235193813,0.9413104021753077
FEDERALBNK,279,1.064000631181608,1.0002223759194766,1.0386924810928564
ESCORTS,256,0.9332677470856761,0.999730258476883,0.9191968051599277
FINEORG,261,1.0849108796270397,1.0003123010356119,0.9627444544034536
FINCABLES,280,1.0279481971035498,1.0000984504667887,0.985124876327541
EXIDEIND,271,0.9923150280909122,0.999971533049208,0.9521115800475554
FINPIPE,271,1.1282279481311217,1.0004452954774745,1.0633734690992642
FCONSUMER,239,1.1410438825284643,1.000552217394368,0.8238801691506734
FDC,251,1.0101484999042327,1.0000402292938517,0.9343923157961055
FLFL,283,0.9307068625815196,0.999746283377911,0.7856960747363076
FSL,263,0.99080088536882,0.999964861120132,0.9658970647163383
FRETAIL,250,0.7759866932314728,0.9989860347831153,0.7566496218705411
FORTIS,265,0.8976041631302393,0.9995924373926052,0.9305982198209738
GAIL,288,0.9655697725222675,0.999878351448271,0.9548874441260672
GEPIL,266,0.6597303789106171,0.9984375975970269,0.5142561675846178
GMRINFRA,274,0.9950719970560631,0.9999819702881175,1.017465405739612
GARFIBRES,281,0.8937629148491906,0.9996003833025596,0.8674177562693385
GALAXYSURF,265,1.0437907840524687,1.000161745422629,0.900020823334398
GHCL,260,1.1293031641252653,1.0004678046695301,0.975049342455817
GICRE,267,0.9921823752695935,0.9999706058906034,0.9602957566098299
GLAXO,263,0.9377432590081772,0.9997556227223298,0.9418341220663522
GILLETTE,265,1.0095731645851995,1.000035953975412,0.9719854658192406
GLENMARK,265,0.9881520299122336,0.9999550247222005,0.968077407162291
GODREJCP,275,0.9731703085411629,0.9999011096985465,0.9550568188502974
GODFRYPHLP,258,1.0533078960519902,1.000201320996156,0.9747610241695824
GODREJAGRO,274,1.020993926677007,1.0000758298485084,1.0295826863018716
GODREJIND,264,0.9043016559515636,0.9996190412042965,0.8842749793533609
GRANULES,270,0.9528679979768105,0.9998212052560075,0.9742901706202196
GODREJPROP,266,1.0188830888485154,1.000070329602337,1.1307421700824007
GESHIP,261,0.9740911990956167,0.9998994290186939,0.9468672980032449
GRAPHITE,270,0.9385807663533267,0.9997652632302552,0.9020608920918698
GRASIM,264,1.0379952547119113,1.0001412645722212,1.0756332496658496
GREAVESCOT,258,0.9986097432774256,0.9999946076733522,0.945201694612301
GMDCLTD,267,0.8779718880464814,0.9995127004018816,0.9941389414747887
GUJALKALI,256,1.049859848155048,1.0001900832092776,0.943498273247281
GNFC,271,0.9091399018949057,0.9996485625465771,0.9906686013927481
GSPL,257,1.0445283315131693,1.0001695296452606,0.9944422579867443
GUJGASLTD,267,1.0064580203379534,1.0000241098661866,0.9720423318423699
GPPL,262,1.0555956414342027,1.0002065297084646,1.0334093103630975
GSFC,265,0.9761511329668132,0.9999089179021668,1.140409994560786
HEG,261,1.0015595732001035,1.000005970739391,0.9065544314335391
HDFCLIFE,269,0.9523540477000091,0.9998185353719636,1.01426569568901
HCLTECH,276,0.9235409016210036,0.9997118524263522,1.0244619375316093
HFCL,273,1.02804128675629,1.0001013067005573,1.0241667415888256
HEIDELBERG,255,1.0885133206300426,1.0003326546867926,1.028115015169958
HDFCAMC,259,0.9688916727148879,0.9998779901997682,1.0081551615308917
HAVELLS,277,1.113633808843852,1.0003886255678853,1.0842441744836075
HDFCBANK,251,1.0757803219422348,1.0002910633831275,1.1259566609773424
HEROMOTOCO,261,0.9726747928133421,0.9998938543537738,0.9003058619882564
HEXAWARE,246,1.0046451821403486,1.000018839309883,1.0109407302384452
HSCL,259,0.9866480912729891,0.9999481023238667,0.8678698688496058
HIMATSEIDE,268,1.1286068822348079,1.0004515348386513,1.4317916054170323
HINDALCO,251,1.0208297051442803,1.0000821377677513,0.9658473548327089
HAL,280,0.9577059194620283,0.9998456743324349,0.8828020203345115
HINDCOPPER,273,1.0647657827997092,1.0002298976778103,0.9734539994376902
HINDPETRO,257,0.9384393462557942,0.9997528046689524,0.9901108937053708
HINDUNILVR,274,1.0105253044431322,1.000038213500392,1.030376389584649
HINDZINC,258,0.9221655848558026,0.9996859776935019,0.9638024761767736
HONAUT,245,0.9406840155995126,0.99975044750187,0.859165609201625
HDFC,275,1.1663392548230285,1.0005596838435609,1.1378924483849628
HUDCO,268,0.9340255196707972,0.9997453625818115,0.9844736474975843
ICICIGI,243,0.9962137317140167,0.9999843891986219,0.9897213375319358
ICICIBANK,282,1.0281051914902453,1.000098293795591,1.1206137125952045
ICICIPRULI,268,0.9356403392299464,0.9997518064420284,0.9632069387737331
ISEC,270,0.9976674483352105,0.9999913508659183,0.9926155938142264
IDBI,260,1.0318632469413234,1.0001206462988141,1.0424884206175964
IFCI,253,0.9459585034373922,0.9997804328981853,0.9430951768443344
IDFCFIRSTB,245,1.0044913631049466,1.0000182912163955,1.023369796906308
IIFL,247,0.98755124179466,0.9999492851195323,0.942505806148853
IDFC,266,1.0407768183935124,1.0001502645784213,0.9578167686765413
IRB,268,1.0523680030943425,1.0001904765934848,1.026616547693752
IFBIND,268,1.1945274802402488,1.0006634688532385,1.1970220124820365
IRCON,255,0.9393761171144313,0.9997547778002513,0.9548917136588684
ITDCEM,249,1.0193405485330644,1.0000769342732063,0.9782631283912541
ITC,271,0.9988691528141238,0.9999958247796534,0.9664246481138233
INDIACEM,270,1.0353559839093869,1.0001286946263235,1.0206480865978294
ITI,274,0.9969952224428165,0.9999890172100749,0.9310960260404213
IBULHSGFIN,272,0.9851488923000826,0.9999449923602625,0.9323326393799858
IBREALEST,244,0.9227201465492817,0.9996704260825179,0.9350210917709161
IBVENTURES,261,0.9431927096008368,0.9997759459497602,0.8740658937900975
INDIANB,264,1.0040689393302316,1.0000153814955053,1.0300853429084356
INDHOTEL,269,1.0148943190018007,1.0000549624318027,1.0172938045014164
INDIAMART,276,0.9911490181015399,0.9999677889806982,0.9664636881608584
IEX,259,1.0795987651154308,1.0002957559214691,0.9230478599113768
IOC,262,1.0798883791106528,1.0002933929668707,1.059212977898015
IGL,243,1.0019964638534746,1.0000082077438401,1.0448019820674361
IOB,236,0.999285657092696,0.9999969720462293,0.989305875447794
INDUSINDBK,255,1.0754563926571987,1.000285315686122,1.1041162398559403
NAUKRI,277,0.9923546579303674,0.9999722938223913,0.9815535335869244
INFIBEAM,269,0.9667873492040385,0.9998744438848219,1.1240591503694475
INFY,270,0.9970934628338503,0.9999892194308961,1.0583919191231927
INOXLEISUR,278,0.8443798708527066,0.9993917217608147,0.9559417766449592
INDIGO,267,1.0192683557171858,1.0000714822236394,1.082063067425184
IPCALAB,252,1.1075518735106422,1.000405447489975,1.140534651017379
JBCHEPHARM,274,0.934791973271293,0.9997539307802622,1.0026339469651975
JKCEMENT,255,1.1297168072251011,1.0004784163192684,1.2529247147012217
JKLAKSHMI,249,1.084982183648513,1.000327618178238,1.124666778987676
JAGRAN,267,0.9665929970023108,0.9998727505516641,0.9730485777143454
JKPAPER,273,0.9626065080525514,0.9998604106181368,0.9792143702887073
JAICORPLTD,278,0.9863745746938691,0.9999506519251311,0.9963684699800806
JKTYRE,255,1.1683073859500692,1.0006102097206186,1.1743393523860917
JISLJALEQS,252,0.9115132661021739,0.9996324122958676,0.9393999919481038
JMFINANCIL,255,1.038107423857858,1.0001466745618635,1.0367898490878864
J_KBANK,253,0.9214712887652781,0.9996767966706152,0.9732469090465956
JSWENERGY,269,1.000316669435959,1.000001177024138,1.0486060046130636
JAMNAAUTO,250,0.9582315561632584,0.9998293512728584,0.9121708260190464
JSWSTEEL,286,0.9696429040468157,0.9998922176431214,1.10269152509589
JINDALSAW,272,0.9796196501003867,0.9999243010462112,0.9294644260871691
JUSTDIAL,273,1.5641191741312528,1.0016398883410351,1.8306985056336895
JSLHISAR,266,1.0990328989241813,1.0003550653151336,1.1786594909163162
JUBLFOOD,274,0.9467554164602348,0.9998003320125571,0.9331508525620202
JSL,253,1.052690425910218,1.0002029818527312,1.4455587796568543
JYOTHYLAB,252,0.9499255789581944,0.9997961650811491,0.9344893241926772
